,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
1789,2,1,0,60,3,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,19,1,32,0,0,0,0.0086956522,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8293,6,1,8,142,3,0,0,0,0,0,0,0,0,24,1,1,0,0,1,0,15,120,0,0,0,0,0.0027932961,0.0384615385,0,1,1,0,0,0.9525139665,0,0,1,0,0,1,0,0,1,-1,1,1,1,-1
2059,2,0,1,66,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,15,10,33,0,0,0,0.0099009901,0.0857142857,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4013,2,1,3,68,0,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,19,42,0,0,0,0,0.9090909091,0.3043478261,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
1902,2,1,3,108,10,0,0,0,2,0,0,0,0,21,1,1,0,0,1,0,23,78,0,0,0,0,0.1764705882,0.6363636364,0,1,0,0,0,0.1764705882,0,0,0,0,0,1,0,0,1,-1,1,1,0,0
5573,2,0,5,63,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,11,45,0,0,0,0,0.9090909091,0.2857142857,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
6925,3,1,1,104,9,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,19,78,0,0,0,0,0.2565445026,0.3265306122,0,1,1,0,1,0.0366492147,0,0,0,0,1,1,0,0,1,-1,1,-1,0,1
75,3,1,4,101,10,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,75,0,0,0,0,0.3417366947,0.2608695652,0,1,0,0,0,0.0028011204,0,0,0,0,1,1,0,0,1,-1,1,1,0,0
2345,1,0,2,69,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,52,0,0,0,0,0.0952380952,0.3396226415,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
5484,4,2,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,14,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,-1,-1
430,2,1,3,52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,23,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
4586,2,1,6,98,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,25,66,0,0,0,0,0.2362204724,0.9444444444,1,1,0,0,0,0.0157480315,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,1
8099,2,1,1,34,1,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,12,15,0,0,0,1,0.1560693642,0.6071428571,0,1,1,0,0,0.0462427746,0,0,0,0,1,1,0,0,1,1,1,1,0,1
8457,3,0,5,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,40,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8156,4,0,3,60,0,0,0,0,1,0,2,2,0,12,1,0,1,0,0,0,12,22,18,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
7893,2,1,4,143,1,0,0,0,0,8,2,1,0,13,1,1,0,0,0,0,16,28,91,0,0,0,0.0085470085,0.1176470588,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
1553,3,1,12,155,1,0,0,0,1,0,0,0,0,52,1,1,0,0,1,0,17,131,0,0,1,0,0.0666666667,0.125,1,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1
240,2,1,3,79,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,46,0,0,0,0,0.203125,0.6097560976,0,0,0,0,0,0.015625,0,0,0,1,1,1,0,0,1,-1,-1,1,0,1
783,2,1,8,78,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,26,45,0,0,0,0,0.038647343,0.05,0,0,0,0,0,0.0048309179,0,0,0,0,1,1,0,0,1,-1,1,1,1,1
3066,3,1,3,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,30,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
977,3,1,1,112,0,0,0,0,2,0,4,3,0,9,1,0,0,0,0,0,24,13,67,0,0,0,0.1016042781,0.435483871,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
2941,2,0,6,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,44,0,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
5377,4,1,2,71,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,28,36,0,0,0,0,0.2,0.0,0,1,0,0,0,0.8,0,0,0,0,1,0,0,0,1,0,1,1,0,-1
4730,3,1,3,69,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,44,0,0,0,0,0.2242424242,0.2830188679,0,1,0,1,0,0.0060606061,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1620,2,0,6,54,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,37,0,0,0,0,0.1951219512,0.0909090909,0,1,0,0,0,0.0365853659,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2146,1,0,4,79,1,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1801,3,0,2,34,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,12,15,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
2095,2,0,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,29,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
6074,3,1,4,198,18,0,0,0,2,0,2,1,0,10,1,1,0,0,1,0,13,134,43,0,0,0,0.075,0.9523809524,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1
5245,2,0,2,61,0,0,0,0,0,0,2,1,0,5,1,1,0,0,0,0,13,21,19,0,0,0,0.1290322581,0.1666666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1357,2,1,0,129,1,0,0,0,2,1,2,1,0,1,1,0,0,0,0,0,28,1,92,0,0,0,0.0,0.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
8063,2,1,3,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,24,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
6050,2,1,5,88,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,11,70,0,0,0,0,0.0737704918,0.125,0,0,0,0,0,0.0327868852,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
8368,3,0,5,223,0,0,0,0,0,0,1,0,0,111,1,1,0,0,0,0,24,59,132,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
6017,2,1,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,20,0,0,0,0,0.2621359223,0.3888888889,0,1,0,1,0,0.0097087379,0,0,0,0,0,1,0,0,1,1,1,0,0,1
9931,3,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,17,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8769,2,1,2,54,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,36,0,0,0,0,0.0394736842,0.0731707317,0,1,1,0,1,0.1447368421,0,0,0,0,0,0,0,0,1,0,1,-1,1,1
7503,2,1,2,70,3,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,17,46,0,0,0,0,0.3586956522,0.6666666667,1,1,1,0,1,0.1195652174,0,0,0,0,0,1,0,0,1,0,0,-1,0,0
1609,1,0,2,61,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,38,0,0,0,0,0.2553191489,0.9852941176,1,1,0,0,0,0.1276595745,0,0,0,0,1,1,0,0,1,0,-1,1,-1,0
3096,4,1,6,77,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,21,49,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9771,3,1,7,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,60,0,0,0,0,0.0348525469,0.1612903226,0,1,1,0,0,0.0053619303,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
2415,4,1,5,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30,38,0,0,0,0,0.4814814815,0.0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
2017,3,1,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,15,0,0,0,0,0.3333333333,0.3043478261,0,0,0,0,0,0.0877192982,0,0,0,0,1,1,0,0,1,1,1,1,0,0
6018,2,1,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,13,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4125,3,1,1,103,10,3,0,0,0,0,0,0,0,9,1,1,0,1,0,0,34,62,0,0,0,0,0.2653061224,1.0,1,1,0,0,0,0.0510204082,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,0
9802,2,1,3,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3246,4,0,3,57,0,0,0,0,1,0,1,1,0,9,1,0,1,0,0,0,12,22,15,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
124,2,1,4,77,1,1,0,0,0,0,0,0,0,25,1,1,0,1,1,0,29,41,0,0,1,0,0.0909090909,0.3571428571,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1
6425,6,1,2,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,36,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
5308,1,0,1,70,2,0,0,0,0,0,3,2,0,4,1,0,0,0,1,0,21,14,27,0,0,0,0.3081761006,0.1458333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
7463,2,0,5,63,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,12,36,7,0,0,0,0.0,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1
9157,3,1,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,10,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
3341,1,0,6,68,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,11,50,0,0,0,0,0.1104972376,0.0406504065,0,0,0,0,0,0.2651933702,0,0,0,0,1,0,0,0,1,0,1,1,0,0
598,2,0,2,135,1,0,0,0,7,0,2,2,0,4,1,0,0,0,0,0,14,18,95,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1
2123,2,1,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,12,0,0,1,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1
9498,2,1,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0.5714285714,0.0,0,0,0,0,0,0.1071428571,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
7685,1,0,4,95,7,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,16,72,0,0,0,0,0.9853372434,0.248447205,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,-1,0,0,0,-1
7049,1,0,3,43,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,16,0,0,0,0,0.0979591837,0.2588235294,0,1,0,0,0,0.0163265306,0,0,0,0,0,1,0,0,1,1,0,1,0,1
9661,4,1,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,20,0,0,0,0,0.5,0.0625,1,1,1,0,0,0.5,0,0,0,0,0,1,0,0,1,1,1,1,0,-1
2197,3,1,5,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,43,0,0,0,1,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4051,2,1,2,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,16,0,0,0,0,0.125,1.0,1,0,0,0,0,0.0357142857,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1
6054,3,1,5,77,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,52,0,0,0,1,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,0,-1,-1
3362,2,1,2,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,6,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
6851,3,1,4,114,8,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,25,82,0,0,0,0,0.4074074074,0.5625,0,1,0,1,0,0.1111111111,0,0,0,0,1,1,0,0,1,-1,0,0,0,0
725,3,1,5,77,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,23,47,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1
4934,2,1,6,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,42,0,0,0,0,0.16,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
978,3,0,4,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,33,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
808,2,1,4,85,9,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,19,59,0,0,0,0,0.1111111111,0.25,0,1,0,0,0,0.0222222222,0,0,0,0,0,1,0,0,1,-1,0,1,0,1
9603,3,1,1,59,3,0,0,0,0,0,2,1,0,10,1,1,0,0,0,0,13,24,14,0,0,0,0.0505050505,0.6470588235,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,0,-1,-1,0,1
1475,4,1,10,88,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,0,15,66,0,0,1,1,0.8571428571,0.9841269841,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1
5935,3,2,4,109,5,4,0,0,0,0,0,0,0,20,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
9036,2,1,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0.0701754386,0.0588235294,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
7335,4,1,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
3962,2,1,3,75,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,53,0,0,0,0,0.1084337349,0.7058823529,0,1,0,0,0,0.0060240964,0,0,0,0,1,1,0,0,1,0,-1,1,1,1
6422,3,0,3,57,0,0,0,0,0,0,1,0,0,10,1,0,0,0,1,0,18,19,12,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1
4905,2,0,4,75,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,15,31,21,0,0,0,0.0526315789,0.3666666667,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1
1235,2,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,20,0,0,0,0,0.1320754717,0.32,0,1,1,1,0,0.8679245283,0,0,0,0,0,1,0,0,1,1,0,0,0,-1
1225,2,0,3,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,36,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8049,2,1,0,86,0,0,0,0,0,1,3,2,0,9,1,0,0,0,0,0,21,1,56,0,0,0,0.03125,0.0625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
9278,2,0,1,82,0,0,0,0,1,0,4,3,0,6,1,0,0,0,0,0,14,10,50,0,0,0,0.1935483871,0.2592592593,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
8671,1,0,5,73,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,51,0,0,0,0,0.1910828025,0.7142857143,0,1,0,0,0,0.0063694268,0,0,0,0,0,0,0,0,1,0,-1,1,0,1
5229,2,1,2,136,16,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,110,0,0,0,0,0.1379310345,0.3157894737,0,1,0,1,0,0.0431034483,0,0,0,0,0,0,0,0,1,-1,-1,0,1,1
6950,2,1,5,64,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,18,39,0,0,0,0,0.1911764706,0.5714285714,0,1,0,0,0,0.0147058824,0,0,0,0,0,0,0,0,1,0,-1,1,1,1
3217,1,0,3,56,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,11,13,24,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
287,2,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,30,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
5023,3,0,2,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,25,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
2966,3,1,3,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,37,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
3164,2,1,5,59,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,34,0,0,0,0,0.012605042,0.52,1,0,0,0,0,0.0021008403,0,0,0,0,0,0,0,0,1,0,1,1,0,1
6003,2,1,3,48,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,19,0,0,0,0,0.0,0.2,1,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,1,1,-1,0,1
8887,2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,18,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
1657,3,1,9,109,1,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,18,84,0,0,0,0,0.0588235294,0.0,0,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1975,2,0,2,71,0,0,0,0,0,0,3,2,0,3,1,0,0,0,0,0,14,26,23,0,0,0,0.1195652174,0.130952381,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2397,5,0,7,135,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,11,77,39,0,1,1,0.9411764706,0.9459459459,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,-1,-1,1,-1,-1
452,3,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1
8030,2,0,4,58,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,33,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
4696,3,0,1,174,0,0,0,0,14,2,6,5,0,18,1,0,0,0,0,0,15,11,140,0,0,0,0.3720930233,0.92,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,0
3681,3,1,3,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17,32,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,1,1,-1
422,6,0,4,91,1,1,0,0,0,0,2,0,0,15,1,0,0,0,1,0,24,23,36,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
9725,2,0,3,62,0,0,0,0,0,0,2,1,0,7,1,1,0,0,0,0,14,29,11,0,0,0,0.0869565217,0.2105263158,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
657,3,1,1,56,0,0,0,0,3,0,0,0,0,8,1,1,0,0,0,0,25,24,0,0,0,0,0.4626865672,0.9807692308,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0
3301,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.0,1.0,1,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,1,-1,-1,0,1
6394,2,1,5,73,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,44,0,0,0,0,0.8827838828,0.15,0,1,0,0,0,0.043956044,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
2845,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
8291,5,2,2,98,0,0,0,0,2,0,5,0,0,8,1,0,0,1,1,0,20,13,57,0,0,0,0.0063694268,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1
7497,3,1,1,35,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,17,11,0,0,1,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
1001,2,0,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,30,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4198,2,1,5,64,5,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,21,36,0,0,0,0,0.0481927711,0.3333333333,0,1,0,0,0,0.0120481928,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2418,2,1,5,121,10,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,30,84,0,0,0,0,0.6231884058,0.3703703704,0,1,0,1,0,0.0,0,1,0,0,1,1,0,0,1,-1,0,0,0,0
7482,1,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,10,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5706,1,0,5,68,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,14,47,0,0,0,0,0.0789473684,0.1428571429,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3847,4,1,4,75,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,18,50,0,0,1,0,1.0,0.9,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
961,2,1,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,0,0,0.5555555556,0.0476190476,0,1,0,0,0,0.4444444444,0,0,0,0,0,1,0,0,1,1,1,1,1,-1
1580,1,0,2,27,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,6,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5007,2,1,6,87,1,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,21,59,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
2206,3,1,3,106,7,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,32,67,0,0,0,0,0.1212121212,0.9444444444,0,1,0,0,0,0.0454545455,0,0,0,0,1,1,0,0,1,-1,-1,1,0,1
6312,1,0,2,57,0,0,0,0,0,0,1,1,0,7,1,1,0,0,0,0,16,6,27,0,0,0,0.2587412587,0.027027027,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9562,2,1,2,62,4,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,45,0,0,0,0,0.0675675676,0.3214285714,0,1,1,0,0,0.0135135135,0,0,0,0,1,1,0,0,1,0,1,1,0,1
4231,2,0,3,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,38,0,0,0,0,0.9183673469,0.875,0,1,0,0,0,0.0816326531,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
757,2,0,1,137,0,0,0,0,0,0,7,6,0,18,1,0,0,0,0,0,22,9,98,0,0,0,0.0212765957,0.25,0,1,0,0,0,0.0070921986,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
2284,3,1,2,51,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,13,17,13,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
6663,2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,0,0,0,0,1.0,0.0833333333,1,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1
4755,3,1,3,69,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,20,42,0,0,0,0,0.0416666667,0.2962962963,0,1,0,0,0,0.0052083333,0,0,0,0,0,1,0,0,1,0,-1,1,0,1
8211,2,1,2,48,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,25,0,0,0,0,0.0991735537,0.6333333333,0,0,0,0,0,0.0330578512,0,0,0,0,0,0,0,0,1,1,-1,1,0,1
